conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1937398335201272104,Tue Jun 24 09:35:04 +0000 2025,0,@ahayyfs @whitelab_id Udh lamaaa ga pake whitelabb jadi kangenn,1937444351694766341,,ahayyfs,in,,0,0,0,https://x.com/undefined/status/1937444351694766341,1738959311639064576,
1937398335201272104,Tue Jun 24 09:20:41 +0000 2025,0,@ahayyfs @whitelab_id aku baru nyobain yg variann biruu. yg ijo mantep jugaa ya,1937440733998514508,,ahayyfs,in,,0,0,0,https://x.com/undefined/status/1937440733998514508,1591371876315504642,
1937398335201272104,Tue Jun 24 08:03:24 +0000 2025,0,@ahayyfs @whitelab_id Ehh aku baru tau kalau whitelab ada series acne care nya,1937421283081466337,,ahayyfs,in,,0,0,0,https://x.com/undefined/status/1937421283081466337,1440605080764383248,
1937398335201272104,Tue Jun 24 08:03:07 +0000 2025,0,@ahayyfs @whitelab_id eh baru inget pernah pake serum nya,1937421215007932527,,ahayyfs,in,,0,0,0,https://x.com/undefined/status/1937421215007932527,1785669573607579648,
1937398335201272104,Tue Jun 24 07:52:08 +0000 2025,0,@ahayyfs @whitelab_id eh ternyata whitelab yg ijo oke jg yahh aku selama ini pake yg biru doangg,1937418448315019730,,ahayyfs,in,,0,0,0,https://x.com/undefined/status/1937418448315019730,1683480331,
1937398335201272104,Tue Jun 24 07:34:49 +0000 2025,0,@ahayyfs @whitelab_id Aku lg nyari penghilang bekas jerawat yg ampuh kalo pake ini ilangnya berapa hari beb?,1937414089506193465,,ahayyfs,in,,0,0,0,https://x.com/undefined/status/1937414089506193465,1140410313759608835,
1937398335201272104,Tue Jun 24 07:21:21 +0000 2025,0,@ahayyfs @whitelab_id Dlu aku ragu bgt mau pke produk ini tp ternyata bagus bgt,1937410702463107525,,ahayyfs,in,,0,0,0,https://x.com/undefined/status/1937410702463107525,1476211388787814401,
1937374812722332105,Tue Jun 24 04:58:44 +0000 2025,0,wadah whitelab gua yg udh habis dijadiin minyak urut sama bapak gua ,1937374812722332105,,,in,,0,0,0,https://x.com/undefined/status/1937374812722332105,1404354455139614725,
1936296900912988537,Sun Jun 22 10:57:06 +0000 2025,0,@nebo_ola Whitelab aama hadalabo ga bikin kering mnrut aku,1936740222018211955,,nebo_ola,in,,0,0,0,https://x.com/undefined/status/1936740222018211955,1256437089177985025,
1936081577987260800,Fri Jun 20 15:26:45 +0000 2025,0,@zraqysz face wash hadalabo moist skingame yang oily skin ss azarine yang acne Serum niacin biasanya pake whitelab(jarang),1936083307319665099,,zraqysz,in,,0,1,0,https://x.com/undefined/status/1936083307319665099,1899703112539185152,
1936076545208336732,Fri Jun 20 15:03:23 +0000 2025,0,@bey10macam kak coba opt ke niacinamide kak. Tp pakenya hanya di satu dua produk kayak serum or toner. Bisa ambil whitelab hanasui pokoknya yg serum niacin. Selain bs brightening bs kurangin minyak and acne juga,1936077425458528583,,bey10macam,in,,0,1,0,https://x.com/undefined/status/1936077425458528583,1789516603870326786,
1929971327857012836,Fri Jun 20 11:49:56 +0000 2025,0,@gliesefication whitelab brp kak,1936028743920959517,,gliesefication,in,,0,1,0,https://x.com/undefined/status/1936028743920959517,1338732682096779265,
1936024202760667569,Fri Jun 20 11:31:54 +0000 2025,0,mau serum whitelab sama mask himalaya,1936024202760667569,,,in,,0,1,0,https://x.com/undefined/status/1936024202760667569,1769303748470607872,
1936007652984901848,Fri Jun 20 10:26:08 +0000 2025,0,rencana mau beli serum whitelab whitelab yg buat whitening apa ya guis,1936007652984901848,,,in,,0,2,0,https://x.com/undefined/status/1936007652984901848,1338732682096779265,
1935715549893276136,Fri Jun 20 09:37:30 +0000 2025,0,@ohmy_beautybank aku lagi nyoba pake whitelab biru. so far cocok dan calming banget cocok di dry skin aku,1935995415679438873,,ohmy_beautybank,in,,0,0,0,https://x.com/undefined/status/1935995415679438873,806912801855811588,
1935140613474943409,Thu Jun 19 15:07:46 +0000 2025,1,@southandturn Basic: Fw: Garnier biru Toner: pyungkang yul Moisturizer: whitelab Sunscreen: skin Aqua biru Tambahan acne spot mediklin Malam pakai aza 20 (Khusus mediklin dan aza aku dapat saran waktu Konsul di halodoc) Satu bulan jerawat hempas,1935716141634376165,,southandturn,in,,0,0,1,https://x.com/undefined/status/1935716141634376165,1525571810120433664,
1935680255303581814,Thu Jun 19 13:48:37 +0000 2025,0,@DirutPertamin4 bang coba pake yg basis vit c atoga yg niacin. Aboveboard hanasui (coba yg 5% dlu) ama whitelab juga bagus. Whitelab sama hanasui pake yg niacin 5% ya biar hak iritasi,1935696221534085208,,DirutPertamin4,in,,0,1,0,https://x.com/undefined/status/1935696221534085208,1789516603870326786,
1929743730304864533,Thu Jun 19 01:25:06 +0000 2025,1,@nuuanssa @terkejuds whitelab sisa serum vitamin c sama arbutinnya nih kaaaa,1935509111791300661,,nuuanssa,in,,0,0,0,https://x.com/undefined/status/1935509111791300661,936620563253964801,
1929743730304864533,Wed Jun 18 21:30:04 +0000 2025,0,@pinkishlist @terkejuds Halo kak whitelab masih ngga ya?,1935449960486776913,,pinkishlist,in,,0,1,0,https://x.com/undefined/status/1935449960486776913,1366726591951212548,
1934561356231123197,Wed Jun 18 05:05:20 +0000 2025,0,@alaswajan Cosrx yg good morning ini disaranin spkk ku juga. Buat kulit sensitif dia enak ga narik gitu. Other option: somethinc low ph harlett oat cleanser whitelab raykami. Sebagai pejuang acne prone bertahun2 kalo sabun apa aja aman asal yg gentle dan gaada bahan aktifnya,1935202147731390557,,alaswajan,in,,0,0,0,https://x.com/undefined/status/1935202147731390557,1003324794341810176,
1934773461181952296,Tue Jun 17 17:59:15 +0000 2025,0,@pinkishlist serum whitelab masi???,1935034519213703360,,pinkishlist,in,,0,1,0,https://x.com/undefined/status/1935034519213703360,1640630026176712712,
1934561356231123197,Tue Jun 17 06:56:33 +0000 2025,0,@alaswajan kalo kebiasa pake cetaphil cari yang low ph/gentle gitu kak kalo yang murah ada whitelab low ph (lupa namanyaa huhu) dia berbusa tp ga bikin ketarikk super nyaman di kulit,1934867747131019487,,alaswajan,in,,0,0,0,https://x.com/undefined/status/1934867747131019487,1896061610512564225,
1934561356231123197,Mon Jun 16 14:14:56 +0000 2025,0,@alaswajan erha yang gentle FW atau gak Whitelab,1934615679610843156,,alaswajan,in,,0,0,0,https://x.com/undefined/status/1934615679610843156,1681443966850596871,
1934502970198278388,Mon Jun 16 06:50:45 +0000 2025,0,@calysienne whitelab kak,1934503898330681669,,calysienne,in,,0,0,0,https://x.com/undefined/status/1934503898330681669,1497975329654448130,
1934487967936262367,Mon Jun 16 06:33:42 +0000 2025,0,@carameliuuuy kak bisa coba whitelab dulu aku pake itu lumayan bagus,1934499607247270268,,carameliuuuy,in,,0,0,0,https://x.com/undefined/status/1934499607247270268,1789516603870326786,
1929971327857012836,Mon Jun 16 02:19:04 +0000 2025,0,@gliesefication Ka whitelab berapa?,1934435526783991854,,gliesefication,in,,0,1,0,https://x.com/undefined/status/1934435526783991854,1590306426198851590,
1934093705881002409,Sun Jun 15 23:07:59 +0000 2025,0,@womanfeeds_id lagi coba pake day&amp;night creamnya whitelab,1934387438744732026,,womanfeeds_id,in,,0,0,0,https://x.com/undefined/status/1934387438744732026,157835563,
1934093705881002409,Sun Jun 15 14:34:28 +0000 2025,0,@womanfeeds_id aku lagi coba moist teraglow barriercare kalau serum aku pakai niacin whitelab yg 5%. kulitku rada sensitif jadi kalo ada yg cocok syukur² aja.,1934258208207667518,,womanfeeds_id,in,,0,1,0,https://x.com/undefined/status/1934258208207667518,1879112277842141184,
1933754202901393835,Sun Jun 15 14:18:41 +0000 2025,1,@youthkgram aku pake whitelab 100ml bisa abis sampe 4bulan dengan price 30k menurut kakak dengan harga segitu worth it gaa ,1934254236713533734,,youthkgram,in,,0,1,0,https://x.com/undefined/status/1934254236713533734,1785850241071337472,
1933725763301486759,Sun Jun 15 06:34:00 +0000 2025,1,@pacarnajaemz 2. Acne serum whitelab lebih bagus daripada skin1004 tapi memang harga lebih mahal Sisanya sunscreen aku engga suka karena type suncreen buat muka mulus alias di mukaku jadi berminyak dan gerah banget pelembab dia b aja dengan harga yang mehong,1934137294430380232,,Manusyaaaalah,in,,0,0,0,https://x.com/undefined/status/1934137294430380232,1498294780832665601,
1933437889112662511,Sun Jun 15 04:38:28 +0000 2025,1,@shuwall0w @ohmy_beautybank Kulitku kya gini pas september 2024 krn kena debu terus lalu aku pakai toner somebymi hijau yg aha bha moist whitelab yg ceramug dan fw trueve yg cera calming alhamdulillah sembuh kak Pas moistnya habis aku ganti ke somebymi yg yuja buat nyamarin bekasnya. Tpi cocok2an sih emg,1934108222576894442,,shuwall0w,in,,0,0,0,https://x.com/undefined/status/1934108222576894442,1193821650375962631,
1933928068818862276,Sat Jun 14 16:42:36 +0000 2025,0,Serum whitelab yang n10 bagus ga guys?,1933928068818862276,,,in,,0,1,0,https://x.com/undefined/status/1933928068818862276,1420462584612868106,
1933860385452642511,Sat Jun 14 12:43:16 +0000 2025,0,@ayamgevreq aku pake whitelab tapi punya kelly juga di rumah jadi kadang pake kelly wkwk. yang whitelab bagus nder aku kadang pake itu buat ngampus kalo males pake complexion,1933867836071702654,,ayamgevreq,in,,0,0,0,https://x.com/undefined/status/1933867836071702654,1465269712955142146,
1933842883142193180,Sat Jun 14 11:42:41 +0000 2025,0,@mewcultfarm Whitelab tp vit c-nya 2% Wardah jg ada sih bener2 mepet ampir 100rb vit c-nya 10% dua2nya pake jenis vit c yg sama kaya avoskin,1933852589319405693,,neeetav,in,,0,1,0,https://x.com/undefined/status/1933852589319405693,1027346674904051714,
1933437889112662511,Sat Jun 14 10:38:23 +0000 2025,0,@shuwall0w @ohmy_beautybank kulit ku acne prone skin aku make fw cetaphil whitelab yang warna putih sama dearmis. Kalau moisturizer nya aku pake dari innez sunscreen nya aku pake dari dearmis sama wardah yang ijo. Kalau serum nya aku make dari viva,1933836409259053503,,shuwall0w,in,,0,0,0,https://x.com/undefined/status/1933836409259053503,1870998025654640641,
1932646099107655985,Sat Jun 14 09:30:13 +0000 2025,1,@winah1308 Aku pakai Wardah renew you tapi bulan ini alhamdulillah dapet stok Whitelab aku jg pakai ini klo tujuannya buat mutihin ya...tpi klo anti aging aku ke wardah. Tergantung stoknya wkwkwkwk,1933819254132072512,,winah1308,in,,0,0,0,https://x.com/undefined/status/1933819254132072512,1510744803428151299,
1490681154315644931,Sat Jun 14 05:28:22 +0000 2025,0,@sukaskincarean Oke kak kyknya akan lacoco deh..soalnya waktu itu aku nyoba whitelab vit c entah kenapa jadi bruntus :(( atau krna ps itu kulitku masih banyak jerawatnya ya jadi makin menjadi,1933758390972662053,,sukaskincarean,in,,0,1,0,https://x.com/undefined/status/1933758390972662053,1405416666381504520,
1933437889112662511,Sat Jun 14 00:02:23 +0000 2025,0,@shuwall0w Kalau aku pakai acne series Whitelab kak. Facewash toner sama serumnya aja tapi. Moisturizernya pakai Somethinc yang Calm Down itu. Alhamdulillah cocok banget mana ngga terlalu mahal kan ,1933676353867616280,,shuwall0w,in,,0,1,0,https://x.com/undefined/status/1933676353867616280,1311932274179416068,
1933365697591324984,Fri Jun 13 04:47:19 +0000 2025,0,@maloveshii whitelab niacin 10+ mantep bgttt,1933385673500995990,,maloveshii,in,,0,0,0,https://x.com/undefined/status/1933385673500995990,984249160042889216,
1932998618363134214,Thu Jun 12 07:18:45 +0000 2025,0,@womanfeeds_id pake whitelab yg vit c,1933061395446444405,,womanfeeds_id,in,,0,0,0,https://x.com/undefined/status/1933061395446444405,1451073234326020098,
1931569789652422956,Thu Jun 12 02:05:50 +0000 2025,0,@marsmacllow @H31B13 aku pake retinol nya whitelab beb tp klo gamau repot pake yg hadalabo merah jg bagus,1932982643920154644,,marsmacllow,in,,0,0,0,https://x.com/undefined/status/1932982643920154644,729851417612013568,
1932729800680222991,Wed Jun 11 10:05:13 +0000 2025,0,@jsungchvn eh whitelab punya body lotion? baru tauuu,1932740900746358798,,jsungchvn,in,,0,1,0,https://x.com/undefined/status/1932740900746358798,1593511563721572353,
1932630479800578326,Wed Jun 11 07:20:27 +0000 2025,1,@halonpc Cobain satu2 aja dulu bang kalo dah cocok baru tambah lagi gitu. Kalo aku vit c sama moistnya pake whitelab tapi kalo mau yg lebih murah bisa pake merk hanasui/viva. Itu reviewnya jg bagus2 cuma ak belum perna coba. Exfo kalo mau yg murah ada glycolic acid autumn tapi-c,1932699434594545767,,halonpc,in,,0,1,0,https://x.com/undefined/status/1932699434594545767,1800444492929232896,
1932622221287280653,Wed Jun 11 03:44:48 +0000 2025,0,@sapiinss brand lokal satu produk sm whitelab baguss kok,1932645162007867788,,sapiinss,in,,0,1,0,https://x.com/undefined/status/1932645162007867788,1760999513660313600,
1932457340063846638,Tue Jun 10 22:43:23 +0000 2025,0,@zraqysz Oily di tzone kak aku ga kering kak kulit wajahnya sempet salah pake facial wash langsung perih muncul jerawat pake sunscreen juga gitu kalo lagi ga cocok sebelumya pake merk whitelab kak suncsreennya cocok awalnya tapi lama lama kusam dan agak susah nyerap pas aku retouch,1932569308531683765,,zraqysz,in,,0,0,0,https://x.com/undefined/status/1932569308531683765,1140915903564898304,
1932399788047384797,Tue Jun 10 14:48:46 +0000 2025,0,@spidermorxx stop facial foam cuma pake viva face tonic green tea moist whitelab yg ijo pas malem itupun jarang banget hindari makanan pemicu jerawat stresssss ini nih yg susaj btw kulitku tipe kering dan jarangggggggg banget keluar rumah jadi gapake make up/sunscreen,1932449868188107071,,spidermorxx,in,,0,0,0,https://x.com/undefined/status/1932449868188107071,1218300187015204865,
1932119102249935241,Mon Jun 09 18:04:09 +0000 2025,0,@beerhati Whitelab cobaa cek banyak yang bilang bagus,1932136648684527683,,beerhati,in,,0,0,0,https://x.com/undefined/status/1932136648684527683,1829586797699158017,
1931569789652422956,Mon Jun 09 09:50:41 +0000 2025,0,@icedcofdee @H31B13 Serius gula ngikis kolagen? Omg aku pecinta makanan manis pantes ga ngaruh udh habis berbotol2 serum whitelab,1932012466541924478,,icedcofdee,in,,0,0,0,https://x.com/undefined/status/1932012466541924478,1452056062408855552,
1931375234671911166,Mon Jun 09 03:01:11 +0000 2025,0,@ndhlala_ Aku pake acne spotnya azarine bener bener ngaruh banget kalau ga bakuciol nya whitelab juga okeee,1931909410617782512,,ndhlala_,in,,0,0,0,https://x.com/undefined/status/1931909410617782512,1798272046297952256,
1931690613457719379,Sun Jun 08 14:51:44 +0000 2025,0,@iMrJaemin aku pake whitelab acne cream cepet kempesnya bisa buat ngilaingin noda bekas jerawat juga,1931725840833786326,,iMrJaemin,in,,0,1,0,https://x.com/undefined/status/1931725840833786326,4713964298,
1931651661988286703,Sun Jun 08 10:04:13 +0000 2025,0,@Ddianneli coba whitelab somethinc sabi beet atau azarine ringan tapi tetep bikin cerah! ,1931653484249805023,,Ddianneli,in,,0,0,0,https://x.com/undefined/status/1931653484249805023,1389575801922736130,
1931616603356991900,Sun Jun 08 07:54:55 +0000 2025,0,@ohmy_beautybank aku pake serum bakuchiol dari whitelab kak dia alternatif retinol dan lebih gentle di kulit,1931620945795719196,,ohmy_beautybank,in,,0,0,0,https://x.com/undefined/status/1931620945795719196,1670349905611849730,
1931375234671911166,Sun Jun 08 07:11:05 +0000 2025,0,@ndhlala_ Pake clay mask whitelab yg mugwort samaa moistnya kaa ajibb bgtt ini kalo aku ada beruntusan langsung ada hasilnya seminggu,1931609911957594221,,ndhlala_,in,,0,0,0,https://x.com/undefined/status/1931609911957594221,1028664609207504896,
1931434887686533416,Sun Jun 08 07:06:47 +0000 2025,0,@sseeunwo tinggal PIH nya sih aku ini lg rutinin pake vitamin C nya avoskin sm serum whitelab #singsabar,1931608831295201698,,sseeunwo,in,,0,2,0,https://x.com/undefined/status/1931608831295201698,1278096771797803009,
1931361466294370598,Sat Jun 07 15:36:33 +0000 2025,0,@uy_uyyunn Nah WAAO sama Sehun Whitelab beda bulan doang. 2023 baru dah ada Fancon B2B SC sama WAAO beneran. Sama Scarlett. 2024 ada Saranghaeyo Indonesia.,1931374731841970405,,uy_uyyunn,in,,0,1,0,https://x.com/undefined/status/1931374731841970405,1688163975182393344,
1931214912162017448,Sat Jun 07 05:39:03 +0000 2025,1,@_asaheart aku waktu itu pake moist dari whitelab tp moist avo juga bagus kak,1931224364302885371,,_asaheart,in,,0,0,0,https://x.com/undefined/status/1931224364302885371,1427625811792875523,
1904534289884336223,Sat Jun 07 04:34:38 +0000 2025,0,@NaaNatul @JGLOWLUV kak udah coba whitelab kah?,1931208152365625724,,NaaNatul,in,,0,1,0,https://x.com/undefined/status/1931208152365625724,1212360023470268417,
1930999630634127685,Fri Jun 06 14:46:02 +0000 2025,0,yg menciptakan whitelab semoga masuk surga ,1930999630634127685,,,in,,0,1,0,https://x.com/undefined/status/1930999630634127685,2160507709,
1930978317345448289,Fri Jun 06 13:32:25 +0000 2025,0,@senanduncg Whitelab kalo aku dlu pake jf sulfur mantul jugaa..,1930981101285339238,,senanduncg,in,,0,0,0,https://x.com/undefined/status/1930981101285339238,1806182855586050048,
1930935373427007676,Fri Jun 06 10:52:34 +0000 2025,0,@flyawoodz kalo tipkul mu oily coba deh sunscreen whitelab / skin aqua yg biru itu bagus bgt di aku,1930940875980632305,,flyawoodz,in,,0,0,0,https://x.com/undefined/status/1930940875980632305,1597433694989320195,
1930658512507670823,Thu Jun 05 19:51:10 +0000 2025,0,@floursxgar exfo elformula sih atau klo mau yg lebih murah g2g aja nnti klo uda lumayan biasa sm exfo baru ganti pake whitelab,1930714028952916177,,floursxgar,in,,0,0,0,https://x.com/undefined/status/1930714028952916177,1542992038156988416,
1930671971425227192,Thu Jun 05 17:52:33 +0000 2025,0,@tataaclifford whitelab acne serum teksturnya agak kental tapi gak terlalu pekat gampang nyerep dan gak lengket di kulit.,1930684181471994362,,tataaclifford,in,,0,0,0,https://x.com/undefined/status/1930684181471994362,1389575801922736130,
1930671971425227192,Thu Jun 05 17:04:02 +0000 2025,0,mau tanyaaa yang pake serum whitelab acne tekstur serumnya emg rada kentel gitu kah? nggak cair? terus gampang nyerep ke kulit? soalnya selama ini aku pake serum jerawat pasti teksturnya cair gitu. terimakasihh,1930671971425227192,,,in,,0,2,0,https://x.com/undefined/status/1930671971425227192,1129942143852634113,
1930606309180895611,Thu Jun 05 13:18:41 +0000 2025,0,@easyhoki_x aku pake whitelab tpi lebih sering pake emina,1930615260089868719,,easyblockk,in,,0,0,0,https://x.com/undefined/status/1930615260089868719,1917556096778297344,
1929859619931017738,Thu Jun 05 06:35:30 +0000 2025,0,@indioheiz pakek whitelab juga a??,1930513794834592172,,indioheiz,in,,0,0,0,https://x.com/undefined/status/1930513794834592172,1743920470611935232,
1929848783887913266,Thu Jun 05 05:43:59 +0000 2025,0,@notfluffyatall Exfo yg pernah aku coba dalam bentuk serum: Lacoco ungu Avoskin lactic acid Azarine aha bha Toner: Avoskin MRT Masker: Elformula ijo Whitelab ijo Pad: Npure putih,1930500830102274365,,notfluffyatall,in,,0,1,0,https://x.com/undefined/status/1930500830102274365,1842061589467561984,
1930478997344780688,Thu Jun 05 04:52:15 +0000 2025,0,@dddbluu @ohmy_beautybank yang snail cream tapi lebih bagusan whitelab biru yang aku pake ini,1930487810198507532,,dddbluu,in,,0,0,0,https://x.com/undefined/status/1930487810198507532,1486242854213402625,
1930478997344780688,Thu Jun 05 04:23:24 +0000 2025,0,@ohmy_beautybank PLEASE PAKE MOIST WHITELAB BIRU ga pernah ada yang rekomenin ini aku iseng nyobain di ohsome waktu itu ternyata bagus untuk kulit aku yang dry skin ini (real ya no buzzer) aku sebelum nya pake cosrx tapi kureng melembapkan,1930480549073957322,,ohmy_beautybank,in,,0,2,0,https://x.com/undefined/status/1930480549073957322,1486242854213402625,
1930466755278975305,Thu Jun 05 03:37:27 +0000 2025,0,@ilaaatag viva yg whitening kakk. Cukup okee dengan harga yg sangat murcc tapi menurutku kurang ngelembabin cukup aja gitu. Sebelumnya pake whitelab oke bgttt,1930468985495269483,,ilaaatag,in,,0,0,0,https://x.com/undefined/status/1930468985495269483,1682736830486290432,
1929890518411903488,Wed Jun 04 15:56:25 +0000 2025,0,@womanfeeds_id aku pake whitelab bagus,1930292567872286818,,womanfeeds_id,in,,0,1,0,https://x.com/undefined/status/1930292567872286818,1534107845607964672,
1930220992074326247,Wed Jun 04 11:43:28 +0000 2025,0,@puppybluff ak kmarin pake whitelab niacinamide yg 10% itu mayan ngaruh,1930228909175640370,,puppybluff,in,,0,1,0,https://x.com/undefined/status/1930228909175640370,1713521110082629632,
1930198644638302332,Wed Jun 04 09:47:39 +0000 2025,1,@zora_azm dulu waktu masih mampu yang low budget aku pake implora kak trus agak naik dikit dosisnya pindah ke serum whitelab. menurutku walaupun cuma 70rb-an ini mantul bgt sih kak pokonya di-layer aja sama serum niacinamide atau moisturizer gitu. mantul bgt kak buat ,1930199763384664391,,zora_azm,in,,0,2,0,https://x.com/undefined/status/1930199763384664391,1295704532182163456,
1929786788467617876,Tue Jun 03 18:19:47 +0000 2025,0,@gatauapaanzt Serum niacinamide whitelab kalo ditotol doang viva whitening cream sleeping mask pyungkang yul juga oke.,1929966255559315619,,gatauapaanzt,in,,0,0,0,https://x.com/undefined/status/1929966255559315619,3544297574,
1929892110557237511,Tue Jun 03 18:05:12 +0000 2025,0,@tanyakanrl Routine skincare Dulu banget pakek wardah biru pindah ke whitelab (mahal skrg) pindah ke whitestory dah 3 tahunan Body care routine Dulu lulur purbasari biru seminggu 3x Body lotion citra pink Ingettt itu 2017-2025 puree dari produk lokal semua kuncinya apa?,1929962588064059613,,limaforfive,in,,0,1,0,https://x.com/undefined/status/1929962588064059613,1696552030737993728,
1929890518411903488,Tue Jun 03 15:24:44 +0000 2025,1,@womanfeeds_id cobain toner sm serum dr whitelab terus maskeran pakai heygurl saffron,1929922204537630869,,womanfeeds_id,in,,0,1,1,https://x.com/undefined/status/1929922204537630869,1285188011735412736,
1929859619931017738,Tue Jun 03 15:04:00 +0000 2025,0,@indioheiz Whitelab nya sama,1929916985770463640,,indioheiz,in,,0,0,0,https://x.com/undefined/status/1929916985770463640,1269492382849921024,
1929808781015503142,Tue Jun 03 08:06:57 +0000 2025,1,@macilato aku pake wardah ijo spf35 sama emina battle sun acne tpi lebih mantul wardah klo yg mau bagusnya lgi whitelab sii,1929812031399411792,,macilato,in,,0,0,0,https://x.com/undefined/status/1929812031399411792,1917556096778297344,
1929730819226325233,Tue Jun 03 02:58:15 +0000 2025,0,@kalxetinc Wkwkw enak tau pake senka biru tp klo mau pake senka versi lokal dan harganya terjangkay pake whitelab,1929734345063125365,,kalxetinc,in,,0,1,0,https://x.com/undefined/status/1929734345063125365,1465590096011284486,
1929124657740788141,Tue Jun 03 00:47:42 +0000 2025,3,@mixdst Nalpamara pake kojie san ngga ngefek sama sekali. Cuma kalau bisa rekomen selain itu bisa coba whitelab yang brightening soap batangan dia bagus juga nder. Sekali coba tapi langsung suka banget karena memang kelihatan efeknya engga bikin kering dibadan juga,1929701493877494170,,mixdst,in,,0,0,0,https://x.com/undefined/status/1929701493877494170,1498294780832665601,
1928376856728015313,Mon Jun 02 10:11:15 +0000 2025,0,@pinkishlist kak whitelab niacin 5% exp kapan?,1929480926154596773,,pinkishlist,in,,0,1,0,https://x.com/undefined/status/1929480926154596773,1824711872102240256,
1929030771987071106,Sun Jun 01 04:22:30 +0000 2025,0,gilakkk jerawat batu ku keluar semuaaaa gegera whitelab kerennn bet,1929030771987071106,,,in,,0,0,0,https://x.com/undefined/status/1929030771987071106,236631824,
1928722441355813012,Sat May 31 11:06:42 +0000 2025,0,@Momocy01 @ellkou_ fw whitelab nya masih kak?,1928770102956007644,,Momocy01,in,,0,1,0,https://x.com/undefined/status/1928770102956007644,1470799730787557383,
1928670113038737575,Sat May 31 04:39:26 +0000 2025,0,@bewryw aku whitelab!!,1928672646704570673,,bewryw,in,,0,0,0,https://x.com/undefined/status/1928672646704570673,1655168089737277440,
1914324880230854853,Sat May 31 02:41:11 +0000 2025,0,@nakerukeshina Whitelab bagus kah kak,1928642888243544326,,nakerukeshina,in,,0,0,0,https://x.com/undefined/status/1928642888243544326,1774952745235283969,
1928495117289070846,Fri May 30 16:54:00 +0000 2025,0,Seriously after event whitelab cp amburadul. Seketika bgt gue ga pake brand nya sama sekali. Masih ada gasih brand nya?,1928495117289070846,,,in,,0,0,0,https://x.com/undefined/status/1928495117289070846,1289169063541800961,
1928494947042472056,Fri May 30 16:53:19 +0000 2025,0,Mecima tuh ibarat apa coba? Whitelab part 2 njir. Jadi keinget kejadian whitelab cp anjirrr,1928494947042472056,,,in,,0,0,0,https://x.com/undefined/status/1928494947042472056,1289169063541800961,
1928312502779269213,Fri May 30 14:35:17 +0000 2025,0,@womanfeeds_id b aja bgusan niacin nya whitelab,1928460209904628130,,womanfeeds_id,in,,0,0,0,https://x.com/undefined/status/1928460209904628130,1614142754279559170,
1928368371411865765,Fri May 30 09:06:44 +0000 2025,2,@hyunwooxxlov kalo secara persentase lumayan downgrade kak soalnya jenis vitamin c nya beda. tapi kalo kakak pengen cari yang buat maintenance buat brightening dan biar kulit ttp plumpy punya whitelab ini juga bagus kok. walaupun buat bekas jerawat ga secepet elshe cuma seenggaknya,1928377526893879616,,hyunwooxxlov,in,,0,1,0,https://x.com/undefined/status/1928377526893879616,1572072290,
1927741255221399818,Fri May 30 08:52:43 +0000 2025,0,@bbypawpaw aku pake fw whitelab hampir 3 bulan dengan isi 100ml belum abis hehe price nya 30rb terus moist omg panthenol nya juga 30rb ss aku pake azarine hydramax dapet diskon jadi 30rb juga ,1928373997701378302,,bbypawpaw,in,,0,0,0,https://x.com/undefined/status/1928373997701378302,1785850241071337472,
1928299708654449102,Fri May 30 06:15:10 +0000 2025,0,@araramochii tangan ini doang yg rada mulus sering lupa pake lotion juga n sengaja ga pake kaos tangan biar seimbang malah sama muka yg gosong. skrg pake whitelab sm originote (wkwkw dijawab serius malah),1928334351047053742,,araramochii,in,,0,0,0,https://x.com/undefined/status/1928334351047053742,1711232535672635392,
1928129954086084981,Fri May 30 02:53:13 +0000 2025,0,@dearamaranth_ baru inget pas sehun yg whitelab itu jg ngga berisik2 bgt padahal orgnya jauh lebih banyak krn 4-5 lantai? ,1928283529395232823,,dearamaranth_,in,,0,0,0,https://x.com/undefined/status/1928283529395232823,1621714166590631936,
1928051524187664796,Thu May 29 22:35:37 +0000 2025,0,@sbyfess Skincare buat cewek/cowok bisa mas tergantung dari sensitifitas kulitmu Whitelab kahf skintific azarine dll bisa dipake cowok,1928218700835852338,,sbyfess,in,,0,0,0,https://x.com/undefined/status/1928218700835852338,1590879340363157504,
1920788302342365288,Thu May 29 15:36:19 +0000 2025,0,@inidungdut Hi ka whitelab masi?,1928113182071284159,,inidungdut,in,,0,0,0,https://x.com/undefined/status/1928113182071284159,1240561536239693824,
1927677882668597263,Thu May 29 10:10:23 +0000 2025,4,@ohmy_beautybank Aku pake masker mugwort whitelab nderr bagus bangett,1928031156165038122,,ohmy_beautybank,in,,0,1,0,https://x.com/undefined/status/1928031156165038122,1028664609207504896,
1927894065720246700,Thu May 29 03:57:06 +0000 2025,0,@yappingfess gue cerahin pake serum whitelab malah manjur nder,1927937218611662985,,yappingfess,in,,0,0,0,https://x.com/undefined/status/1927937218611662985,1745047880384368640,
1926987952749416679,Thu May 29 00:30:16 +0000 2025,1,@sicapri25 @womanfeeds_id mbb kak mungkin bisa coba ini : serum : viva hanasui whitelab azarine fw : wardah emina mineral botanica mw cleansing oil balm : wardah cleanface teratu fanbo viva ss : emina wardah hanasui omg moist : teratu azarine emina,1927885166401442107,,sicapri25,in,,0,1,0,https://x.com/undefined/status/1927885166401442107,1045616533068607489,
